logFC	logCPM	LR	PValue	FDR
AT5G64280	-0.92566502979248	7.30792021746206	10.0133348527256	0.00155410860804373	0.14568218190431
AT2G47750	-0.870108269804924	4.19309421652854	10.0074560528028	0.00155907731710063	0.14568218190431
AT4G36460	-1.58479653192807	-3.27079950163057	9.98936247469593	0.00157447104858058	0.14615244196419
AT3G61210	0.83739416858037	4.08090969282617	9.98846049775526	0.00157524245252183	0.14615244196419
AT4G15230	-0.971103051347579	4.07613900354723	9.97553393318876	0.00158633987804347	0.146663824569674
AT1G63950	2.14936492733007	-3.71485574471439	9.93296904106912	0.00162344459674738	0.149567665883495
AT5G24090	1.14801711070997	2.02865906111192	9.91774938785969	0.00163692424712414	0.150282237610974
AT2G35310	-0.996593581954779	-0.71033288896386	9.90888185858327	0.00164483020565656	0.15034314726817
AT5G47950	-0.740380332581872	3.1661659361867	9.90417836149204	0.00164903935762779	0.15034314726817
AT5G07330	-0.819697884935625	2.10658870857292	9.89357727952907	0.00165856630784056	0.150349521169154
AT1G69526	-0.686564352135886	2.57386649594769	9.89136504130875	0.00166056141749075	0.150349521169154
AT1G72660	-0.750029877935836	2.51227896584304	9.87559071692196	0.00167485816909296	0.151122855484103
AT4G35730	-0.834633147192638	2.82965495135477	9.86788630149995	0.00168188618097072	0.151237278951193
AT2G34490	0.78909963127127	3.40078881676068	9.8364488212464	0.00171087472573561	0.153318899910034
AT2G23010	-1.45559682599854	0.812082255353412	9.80476465415502	0.00174060309937185	0.155006734765437
AT4G32510	-1.09012595258576	0.952322325128233	9.798966323519	0.00174609991048749	0.155006734765437
AT2G03630	-0.982580545007019	-0.933048073945061	9.79630317701307	0.00174863046203091	0.155006734765437
AT4G20110	0.725067272343191	6.14410736126859	9.79137515162688	0.00175332293199279	0.155006734765437
AT3G10780	-1.25384369553374	-1.72415414443115	9.77298132690978	0.00177095053251228	0.156039758832802
AT1G02816	0.60225635178956	3.54732162012239	9.75652607427678	0.0017868724791165	0.156916089244689
AT3G53300	-2.07198682973245	-3.69028021456267	9.74899264805386	0.0017942100850041	0.157035247339842
AT2G25482	-0.950243365062475	1.57738687365964	9.72672342718957	0.00181607949862319	0.158421260449665
AT1G03660	1.38295783921671	0.0775416830128764	9.71252490379083	0.00183016395435923	0.159121241555001
AT1G31050	-0.837558042255253	4.06975821655569	9.7004639623578	0.00184221493527407	0.159640387971919
AT1G09500	-2.04383439244956	1.5097532561776	9.67860752211585	0.00186425864760131	0.160996520879171
AT1G33750	-0.822574629547132	3.94385304575158	9.66776698749734	0.00187529106549536	0.160996520879171
AT3G02850	-1.10879448746606	7.62428628095145	9.66681886900869	0.00187625910762945	0.160996520879171
AT5G45890	7.65724043629268	-3.45120895813866	9.65683658549721	0.00188648194957765	0.161332081612552
AT5G59760	-2.55597126348984	-2.00530317502286	9.65102610172625	0.00189245843533785	0.161332081612552
AT1G14250	-1.97004204730122	1.43144510787044	9.62628468921871	0.00191812231658171	0.16247280096126
AT5G15670	-1.11905815390131	-1.67967404900164	9.62619605450603	0.00191821488738205	0.16247280096126
AT1G69870	1.08519977427318	7.29296477371562	9.59084285601512	0.00195550159746654	0.165098409789965
AT2G25150	-0.808627683275046	1.6103095099737	9.58325317593883	0.00196360169749789	0.165250928753853
AT1G08860	-1.00480881651486	1.17171545940194	9.57122822855472	0.00197650504718533	0.16535332439159
AT5G53120	0.550764946354271	5.36736632301955	9.57038470561179	0.00197741340819436	0.16535332439159
AT5G39330	-1.29433096104326	-0.59338384781276	9.55539297906119	0.00199362827924192	0.16609167219193
AT3G57240	1.46236475957939	3.46123357157675	9.55055074761615	0.00199889432961305	0.16609167219193
AT1G48870	-0.852116670170513	1.00699048268903	9.51567977735191	0.00203723624770386	0.168743571469906
AT4G21895	-1.17936205356315	-1.8106109015214	9.50221918557459	0.00205223540378046	0.16935627563479
AT1G18770	-1.57985531455693	-0.953733733768785	9.49748855546735	0.00205753330264303	0.16935627563479
AT3G61820	0.651614923845825	4.04010615126662	9.48266113425163	0.00207422876845139	0.170163038708285
AT2G32460	-1.73592299397468	-2.64176340943882	9.47314337950304	0.0020850179536445	0.170163038708285
AT1G07767	-2.34812392344102	-3.05472546129291	9.4680079965663	0.00209086296659218	0.170163038708285
AT2G29930	-2.35919870818179	-4.10986694024914	9.46503940462171	0.0020942493478655	0.170163038708285
AT1G68585	0.801786284251665	1.90523564754261	9.46023810048439	0.00209973814759814	0.170163038708285
AT2G25600	-1.06464423063266	-1.05009264418845	9.44237031151308	0.00212029289651715	0.171300094104157
AT5G04150	-1.05861376559584	0.767051454731127	9.42593607397529	0.00213937865172057	0.172311856620328
AT1G12663	-2.2976017285399	-3.63050851542578	9.41245733976502	0.00215516205630924	0.173052263341014
AT5G54820	-1.47211755430023	-2.39285621879627	9.40126175156084	0.00216836168645281	0.173173724131442
AT5G60890	-0.736599041527513	3.54296371266501	9.39999074664604	0.00216986537834652	0.173173724131442
AT2G35080	-1.96820611652991	-4.08264521075291	9.39291756105345	0.00217825281605621	0.173316315730873
AT4G06445	-1.44898043732448	-1.96457084144903	9.38448943291407	0.00218828990387582	0.173588906362741
AT2G02810	0.78528088355068	4.02041275721855	9.37577663804998	0.00219871532185459	0.173699146693235
AT2G36325	-1.39927316249934	-1.42330940245999	9.37126174530144	0.00220413748339258	0.173699146693235
AT4G33120	-1.06938429259862	2.78970858383787	9.36561526741211	0.00221093771490969	0.173699146693235
AT1G64940	-1.54159067078131	0.48894493974795	9.36065588208951	0.00221692801175921	0.173699146693235
AT5G03115	-1.31680009779657	2.96376847528372	9.35399937726415	0.00222499409634189	0.173699146693235
AT5G10580	-0.953875328741096	3.55209474873178	9.35039702576838	0.00222937168890658	0.173699146693235
AT1G20940	-1.18818933053784	-0.680631159957272	9.34195504199157	0.00223966468158818	0.173984838888938
AT5G35945	-1.16306188502387	-2.37790794859098	9.3350284533285	0.00224814600545079	0.174128524085903
AT1G48405	-0.670294127430755	3.11802361442592	9.32667724742716	0.00225841504978512	0.174289302351566
AT1G54550	-1.63972044029275	-2.60626180586053	9.31668033790623	0.00227077032700258	0.174289302351566
AT3G29810	0.750984683540547	3.29283617452534	9.3149084214996	0.00227296739915291	0.174289302351566
AT2G28780	-1.63690091320117	1.95084541517303	9.31184328766263	0.00227677307790635	0.174289302351566
AT2G26380	-1.01703200103872	3.77507455041841	9.29946779669658	0.00229220437584642	0.174767481308318
AT3G61030	-2.2249287029345	-3.91621744517789	9.28862775117983	0.00230580824839239	0.174767481308318
AT1G11925	-1.47649168607608	2.04172706347927	9.2882089752167	0.00230633543759681	0.174767481308318
AT3G19550	1.66812494248232	-0.264770556046884	9.28558320984747	0.00230964375267496	0.174767481308318
AT5G53110	0.756568518352137	4.07997303679482	9.25377486355099	0.00235010500358707	0.177125826039223
AT3G56770	-0.627124689414584	3.10086033000546	9.25050711342169	0.0023543022160829	0.177125826039223
AT1G61224	-3.55651305188143	-4.16469652734643	9.24256140510924	0.00236453972155595	0.177387769911127
AT5G10420	-1.7038865232826	-3.13656456200246	9.23541555183721	0.00237378524234277	0.177574014553259
AT1G52290	0.675759820625233	4.24940853340897	9.19978759556911	0.00242043210628818	0.17950447174605
AT5G65350	-0.769167784191865	3.70017217401419	9.19417309841099	0.00242786742474448	0.17950447174605
AT1G75600	-1.24385194079198	-2.481637283344	9.18325964556089	0.00244238657120887	0.17950447174605
AT1G13245	-1.06807126724015	4.2894161386677	9.17856623765516	0.00244865769887287	0.17950447174605
AT3G04660	-0.870225043550797	-0.0938771969087375	9.17517672753592	0.00245319677449167	0.17950447174605
AT5G06885	-1.40880199218815	-3.08537558051121	9.16812337528157	0.00246266969035901	0.17950447174605
AT3G14520	-2.00626906554459	-4.1881098896573	9.16783347304697	0.00246305983317836	0.17950447174605
AT5G56470	-1.88538773349074	-3.63211310646525	9.16733858987139	0.00246372597890566	0.17950447174605
AT5G46845	-3.16968465246717	-0.32304104280587	9.15825331283421	0.00247598790914466	0.17950447174605
AT1G18970	1.90935030661182	3.03491054718542	9.15602994244817	0.00247899809912374	0.17950447174605
AT3G50770	0.819783168104523	3.58531649908833	9.15483745955061	0.00248061411492943	0.17950447174605
AT1G68440	-0.687463855308808	6.47512690240735	9.15408922747196	0.00248162864165046	0.17950447174605
AT4G33030	0.773068399097042	7.43493542016724	9.14902411513003	0.00248850750251645	0.179507531575754
AT1G27695	-0.720126979892431	5.05626173370681	9.13894333662047	0.0025022557124681	0.179659200970883
AT4G29790	-0.841300400986719	9.53423461839553	9.1374530067078	0.00250429476160045	0.179659200970883
AT5G41390	-1.86097478085029	-2.43302223814354	9.12326737603428	0.00252378797230807	0.180564307326684
AT5G11160	-0.975896993808151	1.97511537768046	9.11143133324806	0.00254017030844449	0.181242532034856
AT4G09690	2.10794543620974	-3.21170723282371	9.1061975618254	0.00254744877883671	0.181269275300584
AT1G73700	-0.984626897535159	1.15458160544662	9.09178164204	0.00256760627249828	0.181804503454527
AT5G58784	-0.898897225887885	1.86069514070146	9.09091827280562	0.00256881863052252	0.181804503454527
AT5G43110	-2.57776594612081	-3.80751895178378	9.07939852011341	0.00258505057859548	0.182461486672531
AT5G47600	-1.24340542256706	-1.08656837244933	9.06768640832129	0.00260166032130195	0.18289426617903
AT1G74310	-0.965525576355303	6.6520111891881	9.06526124013544	0.00260511313367701	0.18289426617903
AT1G06883	1.33454822755815	2.50753950322816	9.05116584878182	0.00262527361877493	0.183639380414017
AT5G05410	-0.711411280086111	8.62828186614042	9.04807590991186	0.00262971424898771	0.183639380414017
AT3G57040	-0.770482957276285	2.80974635547035	9.02124496027773	0.00266859572145963	0.185860259571261
AT4G34480	0.588460463695057	6.44340238362237	9.01617216984971	0.00267601219197701	0.185883735779737
AT4G34695	-1.76708646800907	-3.0353242158414	9.00021289600581	0.00269948157425031	0.186637432373599
AT5G05220	-0.877861512479476	4.02943147712253	8.99913194627314	0.0027010787333651	0.186637432373599
AT1G26985	-1.61627622653792	-2.7275507880255	8.9918559809253	0.00271185434141535	0.186890182263892
AT4G24670	-0.666061508827592	2.24856245426468	8.97048630749796	0.00274375557912792	0.18859369173079
AT5G42235	-2.30800870555254	-4.49074607400946	8.9649220738664	0.00275212437046428	0.188675011998122
AT5G18404	-1.43961033433455	-1.95553006893485	8.95700969290318	0.00276406950876728	0.189000450759642
AT5G51720	-1.17613058126428	3.83872527610966	8.94523429161123	0.00278194411119991	0.189728588383834
AT5G43640	-1.11499321581023	0.495602031534982	8.92992045935355	0.00280536563325704	0.190830273141011
ATMG01390	-0.798332036296327	6.8649906872477	8.92273356978029	0.00281642646161528	0.191087621712229
AT5G65030	-1.0132693329438	1.21904409331732	8.89898665856229	0.00285328956660247	0.193089752964642
AT3G15870	-0.658692666047806	2.47845938802885	8.87880758785742	0.00288499912026688	0.194605130210167
AT4G36220	0.800356027737623	6.86720986454451	8.87129842114336	0.00289689025728894	0.194605130210167
AT3G18450	1.85544017733571	1.13809265956397	8.8706515276463	0.00289791697117627	0.194605130210167
AT1G33500	-0.946956360177898	-0.18664392973243	8.84590671523065	0.00293746931113275	0.196234537172514
AT1G30760	-0.738603167512022	1.60631984400042	8.84150752867305	0.00294455820997476	0.196234537172514
AT1G04793	-1.53868833774772	-2.85885594487246	8.83364597149507	0.00295726971547352	0.196234537172514
AT3G13520	0.734947223339534	6.12228730509776	8.83282653646057	0.00295859787974534	0.196234537172514
AT4G00700	0.578071170568176	4.04583068720696	8.83223998737791	0.00295954894772121	0.196234537172514
AT1G67340	-1.11776458784507	4.0702710041375	8.82605944451842	0.00296958936969434	0.196404302468676
AT5G42680	1.01430202183458	0.367338693567744	8.81831057615414	0.00298222647132058	0.196744523762474
AT3G55090	1.34339551312805	4.13870908229547	8.80837513829155	0.00299850946389545	0.197322964895997
AT2G35090	-1.53000228368432	-3.14717552718263	8.79308009953584	0.00302375292943741	0.198109342823996
AT1G72970	-0.526103365417849	5.1132601880698	8.78931307281029	0.0030300032280886	0.198109342823996
AT4G22720	-0.541715388833227	6.19181313828491	8.78347715177927	0.00303971219109897	0.198109342823996
AT3G24300	1.25919580372285	2.70293233942591	8.78100250112152	0.00304383869448542	0.198109342823996
AT3G60140	-1.76134084825838	3.74838044337615	8.77840015261279	0.00304818427470367	0.198109342823996
AT4G09005	-2.21668709817463	-4.36252741032901	8.76632342860727	0.00306843346287999	0.198932981320592
AT3G44810	-1.6304770916815	-3.49159477867386	8.75411356166225	0.00308904484459654	0.1997759864152
AT2G45450	0.632826705669882	2.91958667125116	8.72799802704692	0.00313360377979285	0.202114666825738
AT4G37060	1.67054386757202	-0.226921907667804	8.72393081327484	0.00314060189910885	0.202114666825738
AT1G31640	-1.7083656362125	-2.11817493625814	8.71075948175129	0.00316337389909564	0.203082416793531
AT5G35920	2.85896859265628	-4.34129349304137	8.69959003067153	0.00318281626826659	0.203832211599697
AT5G39770	-2.34598355837824	-1.1259126217083	8.68245397788439	0.00321288088487587	0.205256966895829
AT3G12970	-1.0006326159512	0.0237506936911678	8.6713117389452	0.00323258424099179	0.205616944925855
AT1G79580	-0.843833587821406	1.41266401669965	8.66789487749681	0.00323865100986896	0.205616944925855
AT2G22510	1.16882739482344	5.31507643469216	8.66326494732448	0.00324689009604128	0.205616944925855
AT1G61688	-1.52599364713309	-3.55814183272258	8.66161051706874	0.00324983936261682	0.205616944925855
AT4G10310	0.92386173984009	0.624685082487125	8.62178733592008	0.00332165755885	0.209323401325116
AT2G44880	-0.689469814614888	1.99094533099678	8.62030309264824	0.00332436524936486	0.209323401325116
AT4G36950	-0.68347025141398	5.56079655727777	8.61212331905278	0.00333932783298823	0.209762514140603
AT5G09945	-1.97080445538141	-4.21623454379121	8.60670360217696	0.00334927935878198	0.209885508648063
AT5G05890	-0.664931649914972	2.98562660857929	8.6022202330531	0.0033575343697473	0.209901857015369
AT5G46840	-0.508276786051068	5.45395982855984	8.59433885175562	0.00337209614429223	0.210311469027746
AT1G55030	-1.13863327195994	-0.745887895836303	8.58644901500408	0.00338673784619113	0.210724112861233
AT4G38030	-1.24400245696378	-2.00939806709032	8.55253040608464	0.00345042270677724	0.214179075678132
AT1G66200	0.604603361732731	7.511919089608	8.53519418166204	0.00348344164288164	0.215718696266847
AT1G80470	-0.969521759510426	0.983576953957127	8.52956692354802	0.00349422835480328	0.215877538616635
AT3G13850	-1.03494842918127	-0.515302827651475	8.51071826697463	0.00353060675778789	0.217613008542809
AT3G50940	-0.668179175083587	5.062190471407	8.48301070792166	0.00358478348200903	0.2200819048906
AT3G10015	-2.75093187180582	-3.09972444682992	8.47667600734367	0.00359728802678244	0.2200819048906
AT5G08760	1.31843564189342	4.55734981626953	8.47192481918668	0.00360669585858917	0.2200819048906
AT5G15180	1.00004500013746	4.74101859365993	8.46643568240091	0.00361759605894209	0.2200819048906
AT5G59520	0.790134540169883	5.46570136183353	8.46579488415492	0.00361887072293582	0.2200819048906
AT1G32940	0.706696499885573	4.32441731364112	8.46474819428747	0.00362095376138703	0.2200819048906
AT5G66562	-2.05599980923639	-4.30312125670247	8.45595257317783	0.00363850634732374	0.220401249421377
AT4G35090	-0.855903309086538	7.31600056063134	8.45206565762514	0.0036462906398541	0.220401249421377
AT2G32220	-0.564348316496459	4.28550763008406	8.44952404684676	0.00365138985787786	0.220401249421377
AT5G28080	-0.906274478102766	2.6432542473013	8.44058237081778	0.00366938719533559	0.220979586210841
AT3G28890	1.25595745220916	0.886180996347459	8.43548879524448	0.00367967958329302	0.221092326815847
AT4G31730	-1.13410977592364	1.43545181795191	8.42658567010732	0.00369774034344381	0.221650256924151
AT2G26820	1.89250403922016	0.127486292993198	8.42260311955801	0.00370584845144923	0.221650256924151
AT4G17920	1.79334146726043	-3.67396833202408	8.41781611194582	0.00371561829431441	0.221729521713213
AT1G33560	0.540462376914074	4.18120342563581	8.40882467197714	0.00373403986932392	0.222323548410064
AT2G23180	0.886678352081627	0.702748170330913	8.40441333694137	0.00374311171004645	0.222359466449524
AT2G04080	0.647372773689348	2.8629225548247	8.39278648721599	0.00376712970023392	0.22328109376759
AT1G26770	1.06542724285004	1.5864974862456	8.38241061333949	0.00378869585276079	0.223953626236098
AT5G03620	-0.98832709938881	6.38192659747118	8.3791326950369	0.00379553504494282	0.223953626236098
AT3G13404	-0.94503388685678	-1.18411093585928	8.37345553873626	0.00380740983630249	0.224150583120615
